date,daily_sales,rolling_mean_7d,rolling_std_7d,anomaly
2020-03-27,2465.6099999999997,1344.1942857142863,1284.845091659664,False
2020-03-28,8572.39,2484.2642857142864,2957.6880276879415,False
2020-03-29,3266.98,2664.8000000000006,2961.9984444965553,False
2020-03-30,7383.02,3719.5171428571434,3162.647938029748,False
2020-03-31,4946.219999999999,3944.761428571429,3189.5977244130577,False
2020-04-01,0.0,3928.041428571429,3213.226217430226,False
2020-04-02,2411.25,4149.352857142858,3014.038280677682,False
2020-04-03,0.0,3797.122857142858,3367.002570490626,False
2020-04-04,1653.58,2808.721428571429,2676.2310520856818,False
2020-04-05,1548.21,2563.182857142858,2705.8621447314154,False
2020-04-06,2251.02,1830.0400000000006,1684.9463938357283,False
2020-04-07,5515.04,1911.3000000000009,1864.434275010347,False
2020-04-08,25.93,1915.0042857142867,1860.0245199894352,False
2020-04-09,1514.88,1786.9514285714292,1850.9999183002803,False
2020-04-10,7486.79,2856.4928571428577,2640.8564408017005,False
2020-04-11,5152.13,3356.2857142857147,2705.5232610030507,False
2020-04-12,1311.65,3322.4914285714294,2733.207509328121,False
2020-04-13,0.0,3000.9171428571435,2999.7102042348174,False
2020-04-14,2986.88,2639.751428571429,2791.5308358403704,False
2020-04-15,4927.8099999999995,3340.020000000001,2637.119119594969,False
2020-04-16,0.0,3123.608571428572,2864.2376455607923,False
2020-04-17,3784.08,2594.6500000000005,2185.689589077099,False
2020-04-18,2413.25,2203.3814285714293,1874.566537606576,False
2020-04-19,2032.77,2306.3985714285723,1836.8285086114163,False
2020-04-20,0.0,2306.3985714285723,1836.8285086114163,False
2020-04-21,5409.31,2652.4600000000005,2182.1368958278836,False
2020-04-22,0.0,1948.4871428571437,2119.733101782038,False
2020-04-23,3814.3,2493.3871428571438,2023.4398903329193,False
2020-04-24,2431.84,2300.2100000000005,1942.6155940895824,False
2020-04-25,2729.59,2345.4014285714293,1949.3514034453374,False
2020-04-26,3624.3599999999997,2572.771428571429,1998.9973388212165,False
2020-04-27,3881.12,3127.2171428571432,1679.1215448235105,False
2020-04-28,1933.0,2630.6014285714296,1378.9193580291917,False
2020-04-29,7184.69,3656.9857142857154,1725.0080918830251,False
2020-04-30,4520.96,3757.9371428571435,1756.1455400840648,False
2020-05-01,3385.04,3894.108571428572,1671.077645756662,False
2020-05-02,6815.24,4477.772857142858,1895.0488260966997,False
2020-05-03,4465.13,4597.882857142858,1858.2304204153868,False
2020-05-04,0.0,4043.4371428571435,2555.81132572232,False
2020-05-05,221.37,3798.918571428572,2855.6597656900517,False
2020-05-06,438.39,2835.161428571429,2653.823200726511,False
2020-05-07,5686.37,3001.6485714285727,2809.214397819131,False
2020-05-08,3627.78,3036.325714285715,2816.2252291016407,False
2020-05-09,9543.06,3426.0142857142864,3525.6475729850326,False
2020-05-10,1697.0900000000001,3030.580000000001,3544.85506641198,False
2020-05-11,2818.1900000000005,3433.1785714285725,3294.4923675453097,False
2020-05-12,1520.32,3618.742857142858,3115.1338827500103,False
2020-05-13,2556.7,3921.3585714285723,2845.950675535499,False
2020-05-14,3033.78,3542.417142857144,2746.633260889379,False
2020-05-15,9394.699999999999,4366.262857142858,3529.750725734583,False
2020-05-16,1236.48,3179.6085714285723,2825.3057189410433,False
2020-05-17,5325.35,3697.931428571429,2840.7701217242065,False
2020-05-18,6072.83,4162.88,2937.482122833546,False
2020-05-19,6377.18,4856.717142857144,2778.576932008628,False
2020-05-20,4834.5599999999995,5182.125714285715,2591.399734878541,False
2020-05-21,4043.09,5326.312857142858,2477.518887944915,False
2020-05-22,6661.51,4935.857142857144,1870.4895461323704,False
2020-05-23,3386.76,5243.040000000001,1227.8822155782434,False
2020-05-24,5156.79,5218.960000000001,1227.6517973757877,False
2020-05-25,916.0,4482.27,1959.1732655042722,False
2020-05-26,6037.79,4433.785714285716,1907.9947058876355,False
2020-05-27,1954.12,4022.2942857142866,2107.3485885574905,False
2020-05-28,2939.0699999999997,3864.5771428571434,2146.482702529222,False
2020-05-29,7262.55,3950.4400000000014,2284.5899366698927,False
2020-05-30,0.0,3466.617142857144,2737.570584293762,False
2020-05-31,740.97,2835.7857142857147,2791.432912960998,False
2020-06-01,1125.69,2865.7414285714294,2768.4278027695855,False
2020-06-02,1325.43,2192.5471428571436,2419.4864581884235,False
2020-06-03,1686.37,2154.2971428571436,2425.9917109003404,False
2020-06-04,5352.139999999999,2499.021428571429,2710.8148024067664,False
2020-06-05,4538.91,2109.9300000000007,2020.7794417089044,False
2020-06-06,7455.36,3174.9814285714288,2603.93205152278,False
2020-06-07,4732.78,3745.2400000000007,2412.0784143002784,False
2020-06-08,0.0,3584.4271428571437,2642.3628532793314,False
2020-06-09,4470.469999999999,4033.718571428572,2454.976341674388,False
2020-06-10,9958.23,5215.412857142857,3054.4075717543788,False
2020-06-11,3156.3100000000004,4901.722857142858,3149.307702716659,False
2020-06-12,457.62,4318.681428571429,3576.490130511704,False
2020-06-13,901.47,3382.411428571429,3474.9115292979236,False
2020-06-14,3884.22,3261.188571428572,3434.518707540786,False
2020-06-15,9948.95,4682.467142857144,3888.574826731573,False
2020-06-16,7547.009999999999,5121.972857142858,4031.8438953772106,False
2020-06-17,3270.54,4166.588571428571,3444.408457173398,False
2020-06-18,3333.4,4191.887142857143,3436.392439723741,False
2020-06-19,2159.39,4434.997142857143,3178.7139494755556,False
2020-06-20,720.12,4409.090000000001,3212.8682432887504,False
2020-06-21,3541.0,4360.058571428572,3224.810001035869,False
2020-06-22,9936.779999999999,4358.32,3221.2960794738096,False
2020-06-23,4188.47,3878.5285714285715,2901.442083737147,False
2020-06-24,360.51,3462.810000000001,3196.5410483625383,False
2020-06-25,5468.46,3767.818571428572,3282.8321466148136,False
2020-06-26,2366.87,3797.4585714285718,3266.7870591833234,False
2020-06-27,9371.96,5033.435714285714,3534.189278806183,False
2020-06-28,0.0,4527.578571428571,4005.4095449422257,False
2020-06-29,3302.48,3579.821428571429,3220.0811309211285,False
2020-06-30,133.87,3000.592857142857,3448.8916803601055,False
2020-07-01,0.0,2949.0914285714284,3497.2388193851293,False
2020-07-02,9614.2,3541.3400000000006,4262.33937794337,False
2020-07-03,3861.3599999999997,3754.838571428572,4231.020038085492,False
2020-07-04,2221.37,2733.325714285715,3437.640578244801,False
2020-07-05,3666.22,3257.071428571429,3224.4713196244993,False
2020-07-06,3464.5499999999997,3280.224285714286,3225.4334277781304,False
2020-07-07,1073.8,3414.5000000000005,3089.311623630742,False
2020-07-08,4104.57,4000.867142857144,2697.9522858006867,False
2020-07-09,4728.15,3302.86,1243.825818968774,False
2020-07-10,5502.05,3537.244285714286,1495.6926188208743,False
2020-07-11,0.0,3219.905714285715,1978.9822333113334,False
2020-07-12,5567.27,3491.484285714286,2171.5149198801078,False
2020-07-13,848.0799999999999,3117.7028571428577,2391.01565417791,False
2020-07-14,3959.12,3529.8914285714295,2222.719173335735,False
2020-07-15,1376.73,3140.2000000000007,2341.1434510939325,False
2020-07-16,3376.17,2947.060000000001,2241.9742480233817,False
2020-07-17,3351.61,2639.854285714286,1963.5745686108405,False
2020-07-18,4978.26,3351.0342857142864,1736.501377625496,False
2020-07-19,1614.74,2786.3871428571438,1525.552060771385,False
2020-07-20,3301.49,3136.874285714286,1265.7186531092048,False
2020-07-21,2225.42,2889.2028571428577,1247.499846195242,False
2020-07-22,809.32,2808.1442857142865,1374.1591555912466,False
2020-07-23,4141.79,2917.518571428572,1454.997070322696,False
2020-07-24,3966.3100000000004,3005.3328571428574,1503.3100976812752,False
2020-07-25,4498.63,2936.814285714286,1406.1933711366232,False
2020-07-26,0.0,2706.1371428571433,1749.7043990506377,False
2020-07-27,689.83,2333.042857142858,1875.5197924816707,False
2020-07-28,5153.2,2751.297142857143,2153.392441797474,False
2020-07-29,2716.91,3023.810000000001,1980.4317080458347,False
2020-07-30,1440.35,2637.8900000000003,1989.4549114351257,False
2020-07-31,379.09,2125.4300000000007,2051.290490163045,False
2020-08-01,0.0,1482.7685714285722,1881.5345914388522,False
2020-08-02,6018.38,2342.537142857143,2395.822368636113,False
2020-08-03,5629.969999999999,3048.2714285714287,2550.461940129205,False
2020-08-04,4262.23,2920.9900000000002,2448.0844156265002,False
2020-08-05,694.26,2632.0400000000004,2591.3618351875675,False
2020-08-06,5171.530000000001,3165.0657142857153,2687.347095947088,False
2020-08-07,3330.59,3586.708571428572,2392.7761143452094,False
2020-08-08,5433.63,4362.941428571429,1856.5713671391563,False
2020-08-09,0.0,3503.1728571428575,2302.227563257771,False
2020-08-10,221.51,2730.535714285715,2375.878029191576,False
2020-08-11,5378.71,2890.0328571428577,2528.41988700924,False
2020-08-12,6294.35,3690.0457142857153,2602.7311142327485,False
2020-08-13,3562.62,3460.201428571429,2519.8180612921824,False
2020-08-14,0.0,2984.4028571428576,2842.1940823931227,False
2020-08-15,7328.66,3255.121428571429,3184.0550645229573,False
2020-08-16,2308.66,3584.9300000000003,2897.349299733581,False
2020-08-17,9250.42,4874.774285714287,3149.261624094645,False
2020-08-18,575.73,4188.634285714286,3522.2958074521853,False
2020-08-19,0.0,3289.4414285714292,3694.3693751637265,False
2020-08-20,6720.25,3740.5314285714294,3919.2183762855434,False
2020-08-21,1176.8,3908.645714285715,3753.7746039680173,False
2020-08-22,0.0,2861.6942857142863,3661.8120562815043,False
2020-08-23,1278.77,2714.5671428571436,3708.1325671453305,False
2020-08-24,922.03,1524.7971428571434,2348.348039265862,False
2020-08-25,3997.92,2013.6814285714293,2470.86302035968,False
2020-08-26,4610.48,2672.321428571429,2459.091558885305,False
2020-08-27,7519.41,2786.487142857143,2686.388312634112,False
2020-08-28,422.02,2678.661428571429,2775.437517362075,False
2020-08-29,2670.58,3060.1728571428575,2517.4160676622005,False
2020-08-30,1503.94,3092.3400000000006,2492.1718586071347,False
2020-08-31,131.3,2979.3785714285723,2621.5044609309666,False
2020-09-01,4766.8099999999995,3089.2200000000003,2686.5945707717055,False
2020-09-02,3756.6400000000003,2967.2428571428577,2624.6844518704497,False
2020-09-03,1265.78,2073.8671428571433,1728.184009345402,False
2020-09-04,4285.55,2625.8,1729.6556857074202,False
2020-09-05,0.0,2244.288571428572,1992.6622203844847,False
2020-09-06,0.0,2029.4400000000007,2159.8538596935996,False
2020-09-07,0.0,2010.6828571428575,2179.5657293959152,False
2020-09-08,1179.53,1498.2142857142862,1814.7199324767935,False
2020-09-09,4862.21,1656.1528571428576,2073.6690073531863,False
2020-09-10,2276.62,1800.558571428572,2077.1469354174956,False
2020-09-11,0.0,1188.3371428571434,1840.7588821707432,False
2020-09-12,0.0,1188.3371428571434,1840.7588821707432,False
2020-09-13,5809.26,2018.231428571429,2430.7087711915688,False
2020-09-14,712.66,2120.0400000000004,2345.5196489406508,False
2020-09-15,5035.77,2670.931428571429,2533.1576918833193,False
2020-09-16,2056.85,2270.165714285715,2343.516925149446,False
2020-09-17,6693.76,2901.1857142857148,2879.041233199329,False
2020-09-18,2098.75,3201.007142857143,2624.596630542901,False
2020-09-19,0.0,3201.007142857143,2624.596630542901,False
2020-09-20,1490.51,2584.0428571428574,2407.95029843305,False
2020-09-21,1465.76,2691.628571428572,2325.826297164291,False
2020-09-22,942.98,2106.9442857142863,2145.793970343358,False
2020-09-23,166.28,1836.8628571428578,2268.6137898484358,False
2020-09-24,917.9,1011.7400000000006,749.321908550217,False
2020-09-25,1568.66,936.0128571428577,639.9644366346846,False
2020-09-26,860.6,1058.955714285715,496.8382178622915,False
2020-09-27,5828.16,1678.6200000000006,1886.454916715479,False
2020-09-28,1657.7199999999998,1706.0428571428577,1884.2388496659548,False
2020-09-29,8960.279999999999,2851.371428571429,3270.101555525091,False
2020-09-30,0.0,2827.6171428571433,3293.378161350006,False
2020-10-01,336.5,2744.5600000000004,3356.297412149287,False
2020-10-02,1009.78,2664.7200000000003,3395.352062550608,False
2020-10-03,75.73,2552.5957142857146,3476.840304777971,False
2020-10-04,915.01,1850.7171428571432,3189.4211049484325,False
2020-10-05,0.0,1613.9000000000003,3266.7458691027687,False
2020-10-06,0.0,333.8600000000005,446.39831507299607,False
2020-10-07,2680.28,716.7571428571434,962.9452647081341,False
2020-10-08,2351.3,1004.5857142857149,1118.8386351012582,False
2020-10-09,4597.280000000001,1517.085714285715,1759.717347017766,False
2020-10-10,7016.200000000001,2508.5814285714296,2577.4967255228394,False
2020-10-11,4221.4400000000005,2980.928571428572,2539.473962742604,False
2020-10-12,5702.54,3795.5771428571434,2329.851053906768,False
2020-10-13,0.0,3795.5771428571434,2329.851053906768,False
2020-10-14,5662.6,4221.622857142858,2364.33632611574,False
2020-10-15,1194.04,4056.3000000000006,2550.0766790824155,False
2020-10-16,4123.84,3988.665714285715,2539.5940597587455,False
2020-10-17,13134.92,4862.768571428572,4239.434728512078,False
2020-10-18,1714.02,4504.565714285715,4405.337503630708,False
2020-10-19,2276.32,4015.105714285715,4440.250181730969,False
2020-10-20,2289.66,4342.200000000001,4171.372363543362,False
2020-10-21,2611.94,3906.3914285714286,4169.790644286707,False
2020-10-22,2540.6499999999996,4098.764285714286,4053.2347630744553,False
2020-10-23,9152.76,4817.181428571429,4481.473972888936,False
2020-10-24,1141.26,3103.8014285714294,2716.6026593794722,False
2020-10-25,3569.83,3368.9171428571435,2648.057963556905,False
2020-10-26,0.0,3043.728571428572,2929.4159491863943,False
2020-10-27,10703.550000000001,4245.7128571428575,4071.8494603300937,False
2020-10-28,739.75,3978.2571428571437,4254.440465731909,False
2020-10-29,3152.56,4065.672857142858,4226.1714940661295,False
2020-10-30,4042.1,3335.5785714285716,3595.228073476603,False
2020-10-31,5602.17,3972.8514285714296,3536.3251936599786,False
2020-11-01,0.0,3462.875714285715,3847.8169319189174,False
2020-11-02,1309.62,3649.9642857142862,3679.541589948659,False
2020-11-03,1378.36,2317.794285714286,2009.0849539351439,False
2020-11-04,4035.04,2788.55,1963.244193955506,False
2020-11-05,2210.39,2653.9542857142865,1966.4231594433693,False
2020-11-06,526.38,2151.7085714285718,2001.4490070315626,False
2020-11-07,8526.35,2569.448571428572,2930.9728500415963,False
2020-11-08,1501.51,2783.9500000000003,2761.6408732611612,False
2020-11-09,3692.98,3124.4300000000003,2695.711472456452,False
2020-11-10,0.0,2927.5214285714287,2887.993927102506,False
2020-11-11,755.2,2458.9728571428573,2943.882702439724,False
2020-11-12,3599.82,2657.462857142858,2971.044232817335,False
2020-11-13,3006.96,3011.831428571429,2818.5166760220322,False
2020-11-14,2713.29,2181.394285714286,1444.3019357906353,False
2020-11-15,10993.289999999999,3537.362857142857,3578.4716607546025,False
2020-11-16,3406.0,3496.365714285715,3578.035557536458,False
2020-11-17,689.02,3594.797142857143,3473.778591930858,False
2020-11-18,5495.71,4272.012857142858,3284.8804170406465,False
2020-11-19,5818.36,4588.947142857143,3316.093358766778,False
2020-11-20,3713.18,4689.835714285715,3270.369149035303,False
2020-11-21,2191.23,4615.255714285714,3328.3942210864825,False
2020-11-22,4224.25,3648.25,1798.0133622232427,False
2020-11-23,2802.7,3562.0642857142857,1825.805128473984,False
2020-11-24,5123.129999999999,4195.508571428572,1376.9027596920605,False
2020-11-25,8647.45,4645.757142857144,2163.5372099851825,False
2020-11-26,3457.13,4308.438571428572,2134.116126475067,False
2020-11-27,6337.09,4683.282857142857,2239.949628516335,False
2020-11-28,3972.42,4937.738571428572,1997.7491757344335,False
2020-11-29,0.0,4334.274285714287,2746.7866943081995,False
2020-11-30,5945.030000000001,4783.1785714285725,2711.310619069852,False
2020-12-01,4478.58,4691.1,2708.784958586905,False
2020-12-02,5391.23,4225.925714285715,2134.941942730192,False
2020-12-03,5352.24,4496.655714285715,2141.3522395350788,False
2020-12-04,3199.58,4048.440000000001,2016.649954974833,False
2020-12-05,3721.56,4012.6028571428574,2020.4514195983872,False
2020-12-06,1451.12,4219.905714285715,1562.729185856771,False
2020-12-07,1571.8,3595.158571428572,1630.7964401525664,False
2020-12-08,8458.73,4163.751428571429,2468.7308120869748,False
2020-12-09,2999.1600000000003,3822.027142857143,2435.841130401804,False
2020-12-10,115.12,3073.8671428571433,2679.5937986239273,False
2020-12-11,2137.82,2922.1871428571435,2701.254965386239,False
2020-12-12,3855.41,2941.308571428572,2708.3210931401063,False
2020-12-13,292.65,2775.8128571428574,2846.431312208993,False
2020-12-14,6041.88,3414.395714285715,3026.9913130084415,False
2020-12-15,4545.8099999999995,2855.4071428571433,2184.1692086902235,False
2020-12-16,5102.25,3155.8485714285716,2345.8954711682313,False
2020-12-17,1688.8700000000001,3380.670000000001,2064.4424804532573,False
2020-12-18,5994.28,3931.592857142857,2188.348147139863,False
2020-12-19,689.09,3479.2614285714294,2510.27888824083,False
2020-12-20,2915.2799999999997,3853.9228571428575,2120.926878086671,False
2020-12-21,3531.27,3495.264285714286,1888.848041548579,False
2020-12-22,3292.7200000000003,3316.251428571429,1831.1899688948035,False
2020-12-23,717.36,2689.838571428572,1868.0308036488464,False
2020-12-24,1170.71,2615.815714285715,1923.7416819041068,False
2020-12-25,6229.07,2649.3571428571436,1993.255409438827,False
2020-12-26,2322.85,2882.7514285714287,1812.9649821165751,False
2020-12-27,3645.73,2987.101428571429,1836.024141693391,False
2020-12-28,3811.09,3027.0757142857146,1852.815875920191,False
2020-12-29,6017.86,3416.381428571429,2176.038878454982,False
2020-12-30,4288.27,3926.5114285714294,1828.6933356035797,False
2020-12-31,2378.31,4099.0257142857145,1563.056503157163,False
2021-01-01,961.0799999999999,3346.4557142857147,1633.1950896311307,False
2021-01-02,2643.84,3392.311428571429,1603.9086716874763,False
2021-01-03,5717.849999999999,3688.3285714285716,1833.287747712912,False
2021-01-04,184.68,3170.2700000000004,2256.378143367522,False
2021-01-05,9158.74,3618.9671428571432,3079.262742008841,False
2021-01-06,1322.81,3195.330000000001,3174.3567987441693,False
2021-01-07,767.91,2965.2728571428574,3299.333484901227,False
2021-01-08,2696.43,3213.1800000000003,3186.9235552070168,False
2021-01-09,2594.96,3206.1971428571437,3188.4321405967657,False
2021-01-10,0.0,2389.3614285714293,3170.1039164430595,False
2021-01-11,534.6,2439.350000000001,3132.075478039017,False
2021-01-12,3487.1,1629.1157142857148,1304.5817788964337,False
2021-01-13,3386.45,1923.9214285714293,1449.001348278978,False
2021-01-14,1199.58,1985.5885714285719,1399.9593845588147,False
2021-01-15,5065.48,2324.024285714286,1822.9089489408345,False
2021-01-16,6901.45,2939.237142857143,2522.168187893863,False
2021-01-17,0.0,2939.237142857143,2522.168187893863,False
2021-01-18,1934.05,3139.1585714285716,2349.338047489325,False
2021-01-19,3583.96,3152.9957142857143,2352.0126266586894,False
2021-01-20,6428.83,3587.621428571429,2662.895452919801,False
2021-01-21,8182.35,4585.160000000001,2915.1695070555775,False
2021-01-22,1290.48,4045.8742857142865,3151.129029352586,False
2021-01-23,7027.4400000000005,4063.872857142858,3170.4583991998916,False
2021-01-24,2701.0299999999997,4449.734285714286,2726.746948476988,False
2021-01-25,4445.02,4808.444285714287,2496.0481524659263,False
2021-01-26,4354.81,4918.565714285715,2449.5943022118095,False
2021-01-27,3835.1,4548.032857142857,2378.1999855052427,False
2021-01-28,6069.01,4246.127142857144,1932.2737891899458,False
2021-01-29,3764.34,4599.535714285715,1473.3226319994874,False
2021-01-30,4095.99,4180.757142857144,1012.8580099848508,False
2021-01-31,4474.8099999999995,4434.154285714287,774.8862251723783,False
2021-02-01,4617.41,4458.781428571429,778.0221817409483,False
2021-02-02,6199.6900000000005,4722.335714285715,1013.7091674613723,False
2021-02-03,5914.39,5019.377142857144,1015.0376505777822,False
2021-02-04,6354.4,5060.147142857144,1068.544971487145,False
2021-02-05,8921.66,5796.907142857143,1647.3811766833007,False
2021-02-06,1447.39,5418.535714285716,2284.2290505103074,False
2021-02-07,7456.0,5844.42,2355.745269520167,False
2021-02-08,4710.62,5857.7357142857145,2347.904114714912,False
2021-02-09,733.87,5076.904285714286,3026.139054884164,False
2021-02-10,12019.73,5949.095714285714,4023.297296947933,False
2021-02-11,2821.5,5444.395714285715,4182.424647573289,False
2021-02-12,8724.16,5416.181428571429,4155.638140556466,False
2021-02-13,722.91,5312.6842857142865,4278.170945239943,False
2021-02-14,62.7,4256.498571428572,4563.922193462653,False
2021-02-15,1173.14,3751.144285714286,4699.104663964748,False
2021-02-16,342.53,3695.2385714285715,4743.106171920917,False
2021-02-17,3278.75,2446.527142857143,3026.099814159667,False
2021-02-18,4244.18,2649.7671428571434,3102.2971644558006,False
2021-02-19,899.94,1532.021428571429,1589.7402436606824,False
2021-02-20,1210.17,1601.6300000000006,1558.7737605566879,False
2021-02-21,0.0,1592.6728571428575,1569.23576509624,False
2021-02-22,2706.23,1811.6857142857148,1607.44313480403,False
2021-02-23,1323.88,1951.8785714285718,1496.952361270832,False
2021-02-24,2443.2,1832.5142857142866,1403.9392413711998,False
2021-02-25,506.56,1298.568571428572,980.8677646592641,False
2021-02-26,2443.5699999999997,1519.0871428571434,1047.5633538155018,False
2021-02-27,893.23,1473.8100000000006,1069.7547309235765,False
2021-02-28,2379.26,1813.7042857142862,885.5580175019254,False
2021-03-01,3469.04,1922.6771428571435,1046.0789171427318,False
2021-03-02,2402.06,2076.7028571428577,1022.3232582491582,False
2021-03-03,4518.3,2373.145714285715,1383.401420748367,False
2021-03-04,7199.87,3329.3328571428574,2036.985725769941,False
2021-03-05,2156.79,3288.3642857142863,2060.517614086791,False
2021-03-06,4621.33,3820.9500000000003,1804.1153684100539,False
2021-03-07,885.8,3607.5985714285716,2071.513022611162,False
2021-03-08,3565.35,3621.3571428571436,2070.759063449236,False
2021-03-09,1680.26,3518.2428571428572,2157.738140474223,False
2021-03-10,887.5,2999.557142857143,2308.4068422883847,False
2021-03-11,4657.68,2636.3871428571438,1640.9321063724226,False
2021-03-12,0.0,2328.274285714286,1924.0555295508673,False
2021-03-13,492.35,1738.4200000000005,1726.699887560093,False
2021-03-14,3200.54,2069.0971428571434,1757.5720673011324,False
2021-03-15,2446.27,1909.228571428572,1646.1540258678674,False
2021-03-16,678.36,1766.1000000000006,1711.6341499183475,False
2021-03-17,4925.280000000001,2342.9257142857145,2018.9739043538762,False
2021-03-18,0.0,1677.5428571428577,1892.511859590453,False
2021-03-19,3802.8500000000004,2220.8071428571434,1876.4520891451436,False
2021-03-20,2632.35,2526.521428571429,1715.323561036706,False
2021-03-21,516.11,2143.0314285714294,1835.39326081569,False
2021-03-22,376.09999999999997,1847.2928571428579,1942.0725378978973,False
2021-03-23,2756.9,2144.2271428571435,1891.8097946297812,False
2021-03-24,244.56,1475.5528571428579,1539.3867258935243,False
2021-03-25,2476.44,1829.3300000000004,1424.0013999291,False
2021-03-26,2370.36,1624.688571428572,1174.128427990024,False
2021-03-27,4069.69,1830.0228571428577,1468.5015401957123,False
2021-03-28,1598.2,1984.6071428571433,1360.090767347475,False
2021-03-29,1431.33,2135.354285714286,1201.3068462561664,False
2021-03-30,0.0,1741.5114285714292,1399.1939531319417,False
2021-03-31,2152.35,2014.0528571428579,1235.2081640451715,False
2021-04-01,4144.49,2252.3457142857146,1476.590182400633,False
2021-04-02,2760.12,2308.025714285715,1489.077842008917,False
2021-04-03,9334.27,3060.1085714285723,3044.376352563467,False
2021-04-04,11394.54,4459.585714285715,4266.637647862999,False
2021-04-05,1232.69,4431.208571428572,4290.727742335514,False
2021-04-06,240.8,4465.608571428572,4250.05290996645,False
2021-04-07,0.0,4158.130000000001,4514.908482217553,False
2021-04-08,7279.31,4605.961428571429,4666.263659515425,False
2021-04-09,3039.06,4645.81,4649.032755810611,False
2021-04-10,1964.01,3592.915714285715,4225.543807562358,False
2021-04-11,300.96,2008.1185714285718,2566.511246130499,False
2021-04-12,0.0,1832.0200000000004,2668.834191134157,False
2021-04-13,4664.85,2464.027142857143,2751.7560804797317,False
2021-04-14,2165.74,2773.418571428572,2542.323518132114,False
2021-04-15,138.54,1753.308571428572,1738.5630973347882,False
2021-04-16,412.42,1378.0742857142864,1697.7843355960413,False
2021-04-17,7077.11,2108.5171428571434,2759.7007669837167,False
2021-04-18,1330.1399999999999,2255.5428571428574,2673.4179797574698,False
2021-04-19,3992.51,2825.901428571429,2534.2783700653285,False
2021-04-20,1753.7,2410.0228571428574,2418.4223608840216,False
2021-04-21,1587.62,2327.434285714286,2437.947447272386,False
2021-04-22,3890.29,2863.3985714285723,2284.074659998584,False
2021-04-23,2248.17,3125.6485714285714,2049.055356120874,False
2021-04-24,637.53,2205.708571428572,1280.9128576582898,False
2021-04-25,3347.84,2493.951428571429,1278.0638193171944,False
2021-04-26,1483.92,2135.581428571429,1131.0883441687158,False
2021-04-27,6865.17,2865.791428571429,2088.3363863246855,False
2021-04-28,1326.05,2828.4242857142863,2117.1600678413365,False
2021-04-29,1261.06,2452.8200000000006,2130.5602733397072,False
2021-04-30,0.0,2131.6528571428576,2326.9482326408806,False
2021-05-01,3209.16,2499.028571428572,2253.589454880292,False
2021-05-02,877.33,2146.098571428572,2291.63336610542,False
2021-05-03,3155.28,2384.8642857142863,2298.202346000443,False
2021-05-04,1941.38,1681.4657142857147,1179.7285213960402,False
2021-05-05,14537.84,3568.8642857142863,4976.188001833859,False
2021-05-06,38.11,3394.1571428571433,5090.862554324544,False
2021-05-07,178.18,3419.611428571429,5071.471846030594,False
2021-05-08,4932.49,3665.8014285714294,5101.294039520524,False
2021-05-09,1186.64,3709.9885714285724,5074.383480149513,False
2021-05-10,674.54,3355.5971428571434,5204.538078442423,False
2021-05-11,4524.6900000000005,3724.6414285714295,5179.071857767016,False
2021-05-12,3418.17,2136.1171428571433,2099.2660381961696,False
2021-05-13,147.36,2151.724285714286,2081.3987010410256,False
2021-05-14,1069.69,2279.082857142858,1964.5060033819793,False
2021-05-15,440.77,1637.408571428572,1663.9464382548474,False
2021-05-16,2008.72,1754.848571428572,1655.8201036085786,False
2021-05-17,8968.05,2939.635714285715,3095.3622705474368,False
2021-05-18,6703.8099999999995,3250.9385714285713,3378.013474368374,False
2021-05-19,520.06,2836.9228571428575,3528.3546339510467,False
2021-05-20,478.18,2884.1828571428573,3488.313907127218,False
2021-05-21,1796.65,2988.0342857142864,3435.7156226947222,False
2021-05-22,12177.88,4664.764285714286,4638.778494046526,False
2021-05-23,2024.74,4667.052857142858,4637.253422367288,False
2021-05-24,865.66,3509.568571428572,4389.349571202354,False
2021-05-25,2923.98,2969.592857142858,4157.26386814178,False
2021-05-26,1353.67,3088.6800000000003,4086.74239553951,False
2021-05-27,1020.0600000000001,3166.091428571429,4033.8424856557012,False
2021-05-28,1227.97,3084.851428571429,4071.569240413451,False
2021-05-29,2997.82,1773.4142857142865,889.8867613327453,False
2021-05-30,7879.08,2609.748571428572,2485.6653913216705,False
2021-05-31,524.68,2561.037142857144,2528.5124416457143,False
2021-06-01,3332.4,2619.3828571428576,2542.954141300462,False
2021-06-02,781.54,2537.6500000000005,2598.992436175994,False
2021-06-03,617.83,2480.1885714285722,2642.224025755762,False
2021-06-04,0.0,2304.7642857142864,2776.5672767157303,False
2021-06-05,1231.24,2052.395714285715,2783.3509166342305,False
2021-06-06,2087.02,1224.9585714285718,1135.8284384012438,False
2021-06-07,2488.5,1505.504285714286,1175.8573488007044,False
2021-06-08,0.0,1029.4471428571435,969.4006231466958,False
2021-06-09,3392.71,1402.471428571429,1303.0700265965518,False
2021-06-10,4960.22,2022.8128571428576,1804.4434633861997,False
2021-06-11,68.2,2032.5557142857149,1791.8413424357484,False
2021-06-12,261.78,1894.0614285714291,1898.3961416981253,False
2021-06-13,8307.01,2782.6314285714293,3087.210912784274,False
2021-06-14,4011.85,3000.252857142858,3116.5734045567574,False
2021-06-15,2872.64,3410.6300000000006,2831.7862664991767,False
2021-06-16,1902.39,3197.7271428571435,2888.807543489844,False
2021-06-17,1176.17,2657.1485714285723,2857.912700062929,False
